Good Player,Value (€),Potential Value,Wage (€),Best Overall Rating,Release Clause (€),Reactions,International Reputation,Potential,Potential Normalized
1,-0.6255305037333467,-0.5887401552242073,1.3701586612761096,1.6630977875297372,-0.31363238271404476,1.5580917426604513,2.375127004630693,1.1287988325911888,1.1287988325911877
1,0.6674115085318402,0.6843800317438893,3.381171534054669,1.9588114133783525,0.40593450627549876,1.8849051123633596,3.7770751918134033,1.654255629021028,1.654255629021027
1,4.410447933641572,4.551451263956946,4.306770039322677,2.5502386650755833,7.11540955225908,2.756407431571115,3.7770751918134033,2.179712425450867,2.1797124254508664
1,4.410447933641572,4.839820983572061,4.306770039322677,3.0046582499758516,13.572063799408498,3.0093164403407626,3.7770751918134033,3.0149404302372256,3.0149404302372256
1,3.6842762038172765,3.6032409482073295,3.5822728213325252,2.10666822630266,2.1854039749928833,1.8849051123633596,2.375127004630693,1.4791033635444149,1.4791033635444153
1,1.5293728500419648,1.4554975433627768,0.69982103701659,1.8109546004540449,0.6295836744749514,1.5580917426604513,-0.34787781287334363,1.1287988325911888,1.1287988325911877
1,2.2027801480967497,2.1282846340369743,1.9064287606837256,1.8109546004540449,1.6894862542027926,1.8849051123633596,2.375127004630693,1.303951098067802,1.3039510980678015
1,4.410447933641572,4.430505583505625,4.306770039322677,2.10666822630266,3.186963293451302,2.3206562719672372,-0.34787781287334363,1.8294078944976409,1.829407894497639
1,4.410447933641572,4.370032743279966,3.917441633462285,2.10666822630266,3.507851230433125,2.3206562719672372,-0.34787781287334363,1.654255629021028,1.654255629021027
1,4.410447933641572,4.839820983572061,4.306770039322677,3.0046582499758516,12.376026943385337,3.0093164403407626,3.7770751918134033,3.0149404302372256,3.0149404302372256
1,1.9334172288748357,1.9924333945739154,4.306770039322677,2.4023818521512754,1.2519117946821243,2.756407431571115,3.7770751918134033,2.004560159974254,2.0045601599742544
1,4.410447933641572,4.551451263956946,4.306770039322677,2.5502386650755833,6.775073861520783,2.429594061868207,2.375127004630693,2.179712425450867,2.1797124254508664
1,4.410447933641572,4.490978423731287,4.306770039322677,2.4023818521512754,3.4300602154072286,2.1027806921652985,3.7770751918134033,2.004560159974254,2.0045601599742544
1,4.410447933641572,4.672396944408269,4.306770039322677,2.5502386650755833,7.319610966702059,2.429594061868207,3.7770751918134033,2.530016956404093,2.530016956404092
1,4.410447933641572,4.430505583505625,2.7108339097951495,2.254525039226968,4.849746239629842,1.6670295325614206,-0.34787781287334363,1.8294078944976409,1.829407894497639
1,4.410447933641572,4.672396944408269,4.306770039322677,2.6980954779998907,6.074954726287713,2.3206562719672372,3.7770751918134033,2.530016956404093,2.530016956404092
1,4.410447933641572,4.551451263956946,3.716340346184429,2.4023818521512754,5.2192535610028505,2.3206562719672372,-0.34787781287334363,2.179712425450867,2.1797124254508664
1,4.410447933641572,4.490978423731287,1.0349898491463498,2.4023818521512754,5.861029434966497,2.3206562719672372,3.7770751918134033,2.004560159974254,2.0045601599742544
1,4.410447933641572,4.551451263956946,4.306770039322677,2.5502386650755833,5.0247760234381085,2.3206562719672372,3.7770751918134033,2.179712425450867,2.1797124254508664
1,4.410447933641572,4.839820983572061,4.306770039322677,2.8459522909241985,9.97422935446078,2.756407431571115,3.7770751918134033,3.0149404302372256,3.0149404302372256
1,4.357683501872061,4.377916468478822,4.306770039322677,2.10666822630266,2.6424261882700257,2.1027806921652985,2.375127004630693,1.8294078944976409,1.829407894497639
1,4.410447933641572,4.7328697846339285,0.69982103701659,2.5502386650755833,6.707006723373123,2.211718482066268,3.7770751918134033,2.705169221880706,2.705169221880706
1,1.9334172288748357,1.8695203683930526,1.5712599485539656,1.9588114133783525,1.4852848397598142,2.211718482066268,2.375127004630693,1.303951098067802,1.3039510980678015
1,0.23643083777677787,0.2393054948363432,1.3701586612761096,1.6630977875297372,-0.31363238271404476,2.1027806921652985,3.7770751918134033,1.303951098067802,1.3039510980678015
1,4.410447933641572,4.551451263956946,4.306770039322677,2.5502386650755833,6.619491831468989,2.3206562719672372,3.7770751918134033,2.179712425450867,2.1797124254508664
1,4.410447933641572,4.430505583505625,1.5712599485539656,2.254525039226968,2.5743590501223665,2.5385318517691764,2.375127004630693,1.8294078944976409,1.829407894497639
1,3.4149132845953623,3.43827872885933,4.306770039322677,2.254525039226968,2.3118143744099653,1.7759673224623902,3.7770751918134033,1.8294078944976409,1.829407894497639
1,4.410447933641572,4.551451263956946,4.306770039322677,2.5502386650755833,6.201365125704795,2.429594061868207,3.7770751918134033,2.179712425450867,2.1797124254508664
1,2.3374616077077066,2.293246853384975,4.306770039322677,2.10666822630266,1.3102550559515467,1.993842902264329,3.7770751918134033,1.4791033635444149,1.4791033635444153
1,4.410447933641572,4.490978423731287,4.306770039322677,1.9588114133783525,2.671597818904737,1.8849051123633596,3.7770751918134033,2.004560159974254,2.0045601599742544
1,3.8189576634282334,3.7342403576895657,0.9679560867203979,1.9588114133783525,1.7867250229851634,1.993842902264329,-0.34787781287334363,1.4791033635444149,1.4791033635444153
1,4.410447933641572,4.551451263956946,4.306770039322677,2.5502386650755833,4.596925440795678,2.3206562719672372,3.7770751918134033,2.179712425450867,2.1797124254508664
1,4.410447933641572,4.611924104182608,1.4371924237020617,2.10666822630266,4.0134928281014535,2.1027806921652985,-0.34787781287334363,2.35486469092748,2.3548646909274784
1,3.0108689057624916,2.9045774309687404,3.448205296480621,1.8109546004540449,1.7770011461069264,1.6670295325614206,3.7770751918134033,1.303951098067802,1.3039510980678015
1,4.410447933641572,4.551451263956946,4.306770039322677,2.4023818521512754,4.908089500899264,1.3402161628585123,2.375127004630693,2.179712425450867,2.1797124254508664
1,4.410447933641572,4.839820983572061,4.306770039322677,3.0046582499758516,15.73076446637713,3.0093164403407626,3.7770751918134033,3.0149404302372256,3.0149404302372256
1,4.410447933641572,4.430505583505625,4.306770039322677,2.5502386650755833,4.15935098127501,2.756407431571115,2.375127004630693,1.8294078944976409,1.829407894497639
1,4.410447933641572,4.839820983572061,4.306770039322677,2.4023818521512754,7.416849735484429,2.3206562719672372,-0.34787781287334363,3.0149404302372256,3.0149404302372256
1,2.2027801480967497,2.0943218241712094,1.6382937109799176,1.6630977875297372,1.5533519779074736,1.1223405830565736,2.375127004630693,1.1287988325911888,1.1287988325911877
1,-0.30229500066705,-0.2859859644208185,0.69982103701659,1.8109546004540449,-0.2650129983228594,1.1223405830565736,3.7770751918134033,0.9536465671145758,0.9536465671145758
1,4.410447933641572,4.551451263956946,1.7723612358318215,2.4023818521512754,4.02321670497969,1.6670295325614206,2.375127004630693,2.179712425450867,2.1797124254508664
1,3.2802318249844054,3.2102427197606236,4.306770039322677,1.9588114133783525,2.2242994825058315,2.1027806921652985,2.375127004630693,1.4791033635444149,1.4791033635444153
1,4.410447933641572,4.672396944408269,4.306770039322677,2.4023818521512754,5.112290915342243,2.1027806921652985,-0.34787781287334363,2.530016956404093,2.530016956404092
1,4.410447933641572,4.79334262485959,4.306770039322677,2.9938091038485064,13.17338484740078,2.974283011373054,3.7770751918134033,2.880321487357319,2.8803214873573197
1,4.410447933641572,4.611924104182608,4.306770039322677,2.4023818521512754,4.781679101482182,1.993842902264329,2.375127004630693,2.35486469092748,2.3548646909274784
1,4.410447933641572,4.430505583505625,1.7053274734058697,2.254525039226968,3.731500398632578,1.8849051123633596,2.375127004630693,1.8294078944976409,1.829407894497639
1,4.410447933641572,4.79334262485959,4.306770039322677,2.8459522909241985,9.74085630938309,2.3206562719672372,3.7770751918134033,2.880321487357319,2.8803214873573197
1,4.410447933641572,4.672396944408269,4.306770039322677,2.5502386650755833,5.880477188722971,2.429594061868207,3.7770751918134033,2.530016956404093,2.530016956404092
1,4.410447933641572,4.430505583505625,4.306770039322677,2.254525039226968,2.7688365876871077,2.6474696416701455,2.375127004630693,1.8294078944976409,1.829407894497639
1,4.410447933641572,4.551451263956946,3.314137771628717,2.5502386650755833,6.2791561407306915,1.8849051123633596,2.375127004630693,2.179712425450867,2.1797124254508664
1,2.3374616077077066,2.399987112963093,2.2415975728134856,2.4023818521512754,1.7867250229851634,2.3206562719672372,2.375127004630693,2.004560159974254,2.0045601599742544
1,4.410447933641572,4.7328697846339285,4.306770039322677,2.9938091038485064,8.962946159124124,3.0093164403407626,3.7770751918134033,2.705169221880706,2.705169221880706
1,4.410447933641572,4.672396944408269,4.306770039322677,2.8459522909241985,6.561148570199567,2.3206562719672372,3.7770751918134033,2.530016956404093,2.530016956404092
1,4.410447933641572,4.672396944408269,4.306770039322677,2.6980954779998907,8.904602897854701,2.6474696416701455,3.7770751918134033,2.530016956404093,2.530016956404092
1,-0.6255305037333467,-0.5887401552242073,-0.6408542115024496,1.5152409746054296,-0.31363238271404476,1.3402161628585123,2.375127004630693,1.1287988325911888,1.1287988325911877
1,1.2600099308200507,1.2226097042832471,4.306770039322677,1.9588114133783525,0.8046134582832188,2.3206562719672372,2.375127004630693,1.303951098067802,1.3039510980678015
1,4.410447933641572,4.490978423731287,1.0349898491463498,2.4023818521512754,5.2775968222722724,2.211718482066268,3.7770751918134033,2.004560159974254,2.0045601599742544
1,3.2802318249844054,3.163341696612662,0.49871974973873406,1.8109546004540449,2.4673964044617587,1.5580917426604513,-0.34787781287334363,1.303951098067802,1.3039510980678015
1,4.410447933641572,4.370032743279966,4.306770039322677,2.10666822630266,3.06055289403422,2.211718482066268,2.375127004630693,1.654255629021028,1.654255629021027
1,3.2802318249844054,3.3978468123524666,1.5712599485539656,1.9588114133783525,2.506291911974707,1.449153952759482,3.7770751918134033,2.179712425450867,2.1797124254508664
1,3.4149132845953623,3.3412421292428593,1.4371924237020617,1.9588114133783525,2.6035306807570775,1.449153952759482,-0.34787781287334363,1.4791033635444149,1.4791033635444153
1,4.410447933641572,4.430505583505625,4.118542920740141,2.254525039226968,3.8287391674149487,1.993842902264329,2.375127004630693,1.8294078944976409,1.829407894497639
1,4.410447933641572,4.79334262485959,4.306770039322677,2.6980954779998907,6.415290417026011,2.429594061868207,2.375127004630693,2.880321487357319,2.8803214873573197
1,0.8559655519871799,0.7633031327652855,2.777867672221101,1.2195273487568143,0.5615165363272919,1.6670295325614206,2.375127004630693,0.6033420361613498,0.6033420361613501
1,4.410447933641572,4.430505583505625,3.0460027219249093,2.254525039226968,2.7688365876871077,1.993842902264329,3.7770751918134033,1.8294078944976409,1.829407894497639
1,3.549594744206319,3.5223771151936045,2.1745638103875335,1.9588114133783525,2.516015788852944,1.7759673224623902,2.375127004630693,1.654255629021028,1.654255629021027
1,-0.005995789522944686,-0.023340234792237624,0.69982103701659,0.923813722908199,-0.31363238271404476,0.5776516335517263,2.375127004630693,0.6033420361613498,0.6033420361613501
1,3.0108689057624916,3.1665762499332115,0.4316859873127821,1.9588114133783525,1.6408668698116073,1.5580917426604513,-0.34787781287334363,2.35486469092748,2.3548646909274784
1,4.410447933641572,4.430505583505625,4.306770039322677,2.254525039226968,4.042664458736164,2.429594061868207,3.7770751918134033,1.8294078944976409,1.829407894497639
1,3.0108689057624916,2.9482439007961525,1.0349898491463498,1.9588114133783525,1.5727997316639477,1.993842902264329,3.7770751918134033,1.4791033635444149,1.4791033635444153
1,2.068098688485793,1.9342114348040327,0.9679560867203979,1.8109546004540449,1.5825236085421848,1.7759673224623902,-0.34787781287334363,0.9536465671145758,0.9536465671145758
1,4.410447933641572,4.672396944408269,4.306770039322677,2.254525039226968,5.112290915342243,1.7759673224623902,2.375127004630693,2.530016956404093,2.530016956404092
1,3.1455503653734485,3.033959563790701,3.247104009202765,1.8109546004540449,1.9617548067934307,1.231278372957543,-0.34787781287334363,1.303951098067802,1.3039510980678015
1,-0.24842241682266725,-0.2219418086739478,0.02948341275707022,1.6630977875297372,-0.31363238271404476,2.429594061868207,3.7770751918134033,1.4791033635444149,1.4791033635444153
1,4.410447933641572,4.79334262485959,4.306770039322677,3.0046582499758516,11.452258639952815,2.3206562719672372,3.7770751918134033,2.880321487357319,2.8803214873573197
1,4.410447933641572,4.370032743279966,4.306770039322677,2.10666822630266,2.671597818904737,1.7759673224623902,3.7770751918134033,1.654255629021028,1.654255629021027
1,4.088320582650147,4.222657909092469,2.4426988600913413,1.9588114133783525,-0.31363238271404476,1.6670295325614206,2.375127004630693,2.179712425450867,2.1797124254508664
1,2.3374616077077066,2.257666766858935,0.833888561868494,1.8109546004540449,1.203292410290939,0.9044650032546346,3.7770751918134033,1.303951098067802,1.3039510980678015
1,3.549594744206319,3.5223771151936045,4.306770039322677,1.9588114133783525,2.4382247738270473,1.449153952759482,2.375127004630693,1.654255629021028,1.654255629021027
1,4.410447933641572,4.672396944408269,2.6438001473691974,1.9588114133783525,4.246865873179143,1.8849051123633596,-0.34787781287334363,2.530016956404093,2.530016956404092
1,4.410447933641572,4.7328697846339285,4.306770039322677,2.9938091038485064,10.509042582763819,2.8653452214720843,3.7770751918134033,2.705169221880706,2.705169221880706
1,4.410447933641572,4.611924104182608,2.911935197073005,2.254525039226968,4.032940581857927,1.7759673224623902,-0.34787781287334363,2.35486469092748,2.3548646909274784
1,4.410447933641572,4.839820983572061,4.306770039322677,2.6980954779998907,10.363184429590262,2.5385318517691764,2.375127004630693,3.0149404302372256,3.0149404302372256
1,2.7415059865405773,2.767108914845406,0.29761846246087814,2.254525039226968,1.3685983172209693,1.993842902264329,3.7770751918134033,1.8294078944976409,1.829407894497639
1,3.0108689057624916,2.9482439007961525,-0.6073373302894736,1.9588114133783525,2.399329266314099,1.7759673224623902,-0.34787781287334363,1.4791033635444149,1.4791033635444153
1,4.410447933641572,4.551451263956946,4.306770039322677,2.5502386650755833,5.841581681210023,2.3206562719672372,3.7770751918134033,2.179712425450867,2.1797124254508664
1,3.8189576634282334,3.7342403576895657,3.515239058906573,1.9588114133783525,2.8271798489565305,2.1027806921652985,3.7770751918134033,1.4791033635444149,1.4791033635444153
1,4.410447933641572,4.839820983572061,4.306770039322677,3.0046582499758516,19.2897034038119,3.0093164403407626,3.7770751918134033,3.0149404302372256,3.0149404302372256
1,4.410447933641572,4.551451263956946,4.306770039322677,2.5502386650755833,5.160910299733428,2.429594061868207,3.7770751918134033,2.179712425450867,2.1797124254508664
1,4.410447933641572,4.7328697846339285,4.306770039322677,2.5502386650755833,-0.31363238271404476,3.0093164403407626,3.7770751918134033,2.705169221880706,2.705169221880706
1,2.068098688485793,2.1282846340369743,0.36465222488683013,1.5152409746054296,1.1935685334127017,0.6865894234526958,-0.34787781287334363,2.004560159974254,2.0045601599742544
1,4.410447933641572,4.370032743279966,1.7723612358318215,2.254525039226968,3.9357018130755566,2.211718482066268,2.375127004630693,1.654255629021028,1.654255629021027
1,4.088320582650147,4.222657909092469,4.306770039322677,1.9588114133783525,2.8174559720782932,1.6670295325614206,-0.34787781287334363,2.179712425450867,2.1797124254508664
1,3.1455503653734485,3.033959563790701,2.0404962855356295,2.10666822630266,2.506291911974707,2.211718482066268,2.375127004630693,1.303951098067802,1.3039510980678015
1,4.410447933641572,4.611924104182608,4.306770039322677,2.6980954779998907,5.9290965731141565,2.756407431571115,3.7770751918134033,2.35486469092748,2.3548646909274784
1,3.9536391230391903,3.920227173621134,1.9734625231096776,2.10666822630266,3.011933509643035,1.8849051123633596,3.7770751918134033,1.654255629021028,1.654255629021027
1,4.410447933641572,4.551451263956946,4.306770039322677,2.254525039226968,3.9551495668320307,1.6670295325614206,2.375127004630693,2.179712425450867,2.1797124254508664
1,4.410447933641572,4.551451263956946,4.306770039322677,2.254525039226968,3.8287391674149487,2.429594061868207,3.7770751918134033,2.179712425450867,2.1797124254508664
1,4.410447933641572,4.7328697846339285,4.306770039322677,2.254525039226968,5.841581681210023,2.1027806921652985,-0.34787781287334363,2.705169221880706,2.705169221880706
1,4.410447933641572,4.430505583505625,1.0349898491463498,2.254525039226968,3.585642245459022,1.8849051123633596,3.7770751918134033,1.8294078944976409,1.829407894497639
1,2.068098688485793,1.9665569680095227,-0.5067866866505456,1.6630977875297372,1.5825236085421848,1.449153952759482,2.375127004630693,1.1287988325911888,1.1287988325911877
1,-0.6255305037333467,-0.5887401552242073,-0.6408542115024496,1.367384161681122,-0.31363238271404476,1.5580917426604513,2.375127004630693,1.654255629021028,1.654255629021027
1,2.4721430673186635,2.3498515364945822,4.306770039322677,1.8109546004540449,1.611695239176896,1.993842902264329,3.7770751918134033,1.1287988325911888,1.1287988325911877
1,0.15562196201020367,0.1335356012543901,4.051509158314189,1.367384161681122,-0.31363238271404476,1.3402161628585123,3.7770751918134033,0.7784943016379628,0.7784943016379621
0,0.8559655519871799,0.7277230462392462,0.9679560867203979,0.923813722908199,0.5031732750578695,-0.07597510585409029,-0.34787781287334363,0.2530375052081238,0.2530375052081227
1,4.410447933641572,4.611924104182608,4.306770039322677,2.6980954779998907,5.588760882375859,2.1027806921652985,3.7770751918134033,2.35486469092748,2.3548646909274784
1,1.7987357692638788,1.7401382355710913,1.5042261861280137,1.8109546004540449,1.3783221940992063,1.449153952759482,-0.34787781287334363,1.303951098067802,1.3039510980678015
1,0.451921173154309,0.39456405422269664,4.306770039322677,1.2195273487568143,-0.31363238271404476,1.6670295325614206,2.375127004630693,0.6033420361613498,0.6033420361613501
1,2.7415059865405773,2.645813165324818,2.5097326225172933,1.8109546004540449,1.9423070530369566,1.6670295325614206,-0.34787781287334363,1.303951098067802,1.3039510980678015
0,0.18255825393239508,0.10992336201438227,0.4316859873127821,1.0716705358325067,-0.0024683226104583894,1.6670295325614206,-0.34787781287334363,-0.09726702574510224,-0.09726702574510299
1,1.7987357692638788,1.7401382355710913,0.69982103701659,1.9588114133783525,0.9407477345785379,1.8849051123633596,3.7770751918134033,1.303951098067802,1.3039510980678015
1,4.410447933641572,4.611924104182608,4.306770039322677,2.6980954779998907,7.11540955225908,2.3206562719672372,3.7770751918134033,2.35486469092748,2.3548646909274784
1,3.4149132845953623,3.3412421292428593,2.5767663849432454,1.9588114133783525,2.3118143744099653,2.1027806921652985,-0.34787781287334363,1.4791033635444149,1.4791033635444153
1,2.4721430673186635,2.4614436260535237,1.5712599485539656,1.9588114133783525,1.5241803472727624,1.6670295325614206,2.375127004630693,1.654255629021028,1.654255629021027
1,3.9536391230391903,3.865239767171801,1.2360911364242058,1.9588114133783525,2.1854039749928833,1.6670295325614206,2.375127004630693,1.4791033635444149,1.4791033635444153
1,0.7212840923762229,0.6565628731871677,1.5712599485539656,1.6630977875297372,0.4156583831537358,1.7759673224623902,2.375127004630693,0.7784943016379628,0.7784943016379621
1,4.410447933641572,4.672396944408269,4.306770039322677,2.10666822630266,3.2258588009642506,1.7759673224623902,2.375127004630693,2.530016956404093,2.530016956404092
1,3.4149132845953623,3.3412421292428593,3.5822728213325252,1.9588114133783525,2.020098068062853,1.8849051123633596,2.375127004630693,1.4791033635444149,1.4791033635444153
1,4.410447933641572,4.551451263956946,2.9789689594989572,2.4023818521512754,4.295485257570328,1.5580917426604513,3.7770751918134033,2.179712425450867,2.1797124254508664
1,3.6842762038172765,3.7067466544648995,2.5767663849432454,2.10666822630266,2.613254557635315,2.1027806921652985,-0.34787781287334363,1.8294078944976409,1.829407894497639
1,0.990647011598137,0.8862161589461485,1.1690573739982537,1.2195273487568143,0.4156583831537358,0.9044650032546346,2.375127004630693,0.6033420361613498,0.6033420361613501
1,0.8559655519871799,0.834463305817364,0.766854799442542,1.8109546004540449,0.28924798373665384,1.6670295325614206,2.375127004630693,1.303951098067802,1.3039510980678015
1,3.0108689057624916,2.9045774309687404,2.4426988600913413,1.9588114133783525,1.874239914889297,1.993842902264329,2.375127004630693,1.303951098067802,1.3039510980678015
1,2.4721430673186635,2.3498515364945822,4.306770039322677,1.8109546004540449,1.6700385004463185,1.6670295325614206,2.375127004630693,1.1287988325911888,1.1287988325911877
1,-0.6255305037333467,-0.5887401552242073,-0.6408542115024496,2.10666822630266,-0.31363238271404476,1.993842902264329,3.7770751918134033,1.654255629021028,1.654255629021027
1,4.410447933641572,4.672396944408269,4.306770039322677,2.8459522909241985,9.244938588593,2.8653452214720843,3.7770751918134033,2.530016956404093,2.530016956404092
1,1.7987357692638788,1.681916275801209,2.1075300479615815,1.5152409746054296,1.0282626264826715,1.231278372957543,3.7770751918134033,0.9536465671145758,0.9536465671145758
1,1.1253284712090939,1.0301537817105801,1.1020236115723019,1.367384161681122,0.4253822600319729,1.3402161628585123,2.375127004630693,0.7784943016379628,0.7784943016379621
1,4.410447933641572,4.79334262485959,4.306770039322677,2.8459522909241985,9.458863879914215,2.3206562719672372,3.7770751918134033,2.880321487357319,2.8803214873573197
1,0.7212840923762229,0.6727356397899127,3.1130364843508613,1.5152409746054296,0.3670389987625504,1.6670295325614206,2.375127004630693,0.9536465671145758,0.9536465671145758
1,3.6842762038172765,3.654993801336115,1.1020236115723019,1.9588114133783525,2.924418617738901,1.993842902264329,-0.34787781287334363,1.654255629021028,1.654255629021027
1,4.410447933641572,4.490978423731287,4.306770039322677,2.254525039226968,4.3149330113268025,2.211718482066268,2.375127004630693,2.004560159974254,2.0045601599742544
1,4.410447933641572,4.7328697846339285,4.306770039322677,2.8459522909241985,10.77158725847622,2.429594061868207,2.375127004630693,2.705169221880706,2.705169221880706
1,1.5293728500419648,1.5072503964915616,0.9679560867203979,1.5152409746054296,1.0185387496044345,1.231278372957543,-0.34787781287334363,1.4791033635444149,1.4791033635444153
1,4.410447933641572,4.7328697846339285,4.306770039322677,2.4023818521512754,5.413731098567592,1.993842902264329,-0.34787781287334363,2.705169221880706,2.705169221880706
1,2.068098688485793,1.9342114348040327,0.4316859873127821,1.5152409746054296,1.4852848397598142,2.211718482066268,-0.34787781287334363,0.9536465671145758,0.9536465671145758
1,3.1455503653734485,3.033959563790701,2.1075300479615815,1.9588114133783525,2.399329266314099,2.1027806921652985,2.375127004630693,1.303951098067802,1.3039510980678015
1,4.410447933641572,4.7328697846339285,4.306770039322677,2.8459522909241985,6.551424693321329,2.6474696416701455,-0.34787781287334363,2.705169221880706,2.705169221880706
1,0.6404752166096488,0.5818446914824851,0.766854799442542,1.367384161681122,0.25035247622370554,1.013402793155604,-0.34787781287334363,0.7784943016379628,0.7784943016379621
1,4.410447933641572,4.370032743279966,4.306770039322677,2.10666822630266,2.9924857558865607,1.993842902264329,3.7770751918134033,1.654255629021028,1.654255629021027
